ResponseId,WaveYear,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Gender,Age,Formal Education,Degree Status,Major,Experience_1,Experience_2,Experience_3,Experience_4,Experience_5,Experience_6,Q31_NPS_GROUP,Competition NPS,Q33_1,Q33_2,Q33_3,Q33_4,Prepared_Environment,Prepared_Rules,Prepared_Role,Prepared_Actions,Prepared_Communication,Prepared_Ethics,Scenario_Iterate,Scenario_OptionSelect_ParentTopics,Team ID,Differing abilities_1,Differing abilities_2,Differing abilities_3,CD-1,CD-2,CD-3,CD-4,OC-1,OC-2,OC-3,OC-4,OC-5,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q27_NPS_GROUP,Q27,Q28_NPS_GROUP,Q28,Q29_NPS_GROUP,Q29
R_1j6rGrYdclQlUhf,5.0,10/24/2021 17:07,10/24/2021 17:26,0,100.43.8.151,100,1108,1,10/24/2021 17:26,,,,,30.5178985595703125,-87.22530365,anonymous,EN,1,2,1,3,3,Computer Science/Cybersecurity,3,4,1,3,5,2,2,8,,,,,0.61,0.95,0.8,0.9,0.8,0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_UGtNa6FJdT8q3bH,5.0,10/24/2021 17:08,10/24/2021 17:27,0,23.105.36.156,100,1179,1,10/24/2021 17:27,,,,,38.749298095703125,-77.4917984,anonymous,EN,1,2,1,1,1,Computer Science,1,2,0,3,0,3,1,4,,,,,0.1,0.2,0.5,0.2,0.5,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_1dgK2PTPEfOs3Uq,5.0,10/24/2021 17:10,10/24/2021 17:28,0,107.72.178.32,100,1069,1,10/24/2021 17:28,,,,,28.63439941,-81.62210083,anonymous,EN,1,2,1,4,3,Computer Science,,3,1,0,0,3,3,9,,,,,0.62,0.92,0.65,1.0,1.0,0.35,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_xErDQrK9YRT0vvz,5.0,10/24/2021 17:14,10/24/2021 17:28,0,149.149.2.122,100,823,1,10/24/2021 17:28,,,,,36.217803955078125,-85.54229736,anonymous,EN,1,2,1,3,4,Computer Science,4,3,0,1,7,3,1,2,,,,,0.52,0.9,0.89,0.55,0.71,0.92,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_3k7dmTmdN6WTN0A,5.0,10/24/2021 17:08,10/24/2021 17:29,0,132.170.193.105,100,1225,1,10/24/2021 17:29,,,,,28.5655975341796875,-81.25879669,qr,EN,1,2,1,2,3,Computer Science,1,4,0,3,1,3,1,6,,,,,0.89,1.0,0.93,0.96,0.92,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_10DBhWA3I2leOeV,5.0,10/24/2021 17:09,10/24/2021 19:16,0,64.189.16.76,100,7613,1,10/24/2021 19:16,,,,,35.302398681640625,-80.72039795,anonymous,EN,1,1,1,4,3,Computer Science,4,4,,5,7,2,2,8,,,,,0.8,1.0,1.0,0.9,1.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_3HHwpoZrNFq9ZIH,5.0,10/24/2021 9:08,10/24/2021 9:10,0,89.103.124.163,4,156,0,10/31/2021 9:10,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2bGGwHIkDpGh5nj,5.0,10/24/2021 9:07,10/24/2021 9:10,0,46.185.169.200,74,205,0,10/31/2021 9:10,,,,,,,qr,EN,1,2,1,1,3,Computer Engineering ,0,5,0,2,4,4,3,10,,,,,0.75,1.0,1.0,0.77,0.9,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,
R_2XhdokwKHLGP10u,5.0,10/24/2021 9:07,10/24/2021 9:11,0,94.112.227.208,36,253,0,10/31/2021 9:11,,,,,,,qr,EN,1,2,1,1,1,,0,3,1,5,7,7,2,8,,,,,0.3,0.5,0.75,0.31,0.77,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,
R_x4Jgdz2Ntcjp52V,5.0,10/24/2021 9:10,10/24/2021 9:11,0,83.110.87.41,4,46,0,10/31/2021 9:11,,,,,,,qr,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1pDsVdIBwlfybcS,5.0,10/24/2021 9:12,10/24/2021 9:14,0,157.230.43.156,53,151,0,10/31/2021 9:14,,,,,,,anonymous,EN,1,2,5,2,4,IT,5,5,4,5,4,5,,,,,,,0.47,0.73,0.84,0.4,0.61,0.43,1,,,,,,,,,,,,,,,,,,,,,,,,,
R_1IQV8GjxQ8pgqNa,5.0,10/24/2021 9:11,10/24/2021 9:16,0,78.213.180.197,4,309,0,10/31/2021 9:16,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3lzahGAekNgo4kP,5.0,10/24/2021 9:10,10/24/2021 9:16,0,149.200.243.243,49,406,0,10/31/2021 9:16,,,,,,,anonymous,EN,1,2,1,4,5,NISE,7,3,1,3,2,,3,10,,,,,0.6,1.0,0.82,0.79,0.56,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,
R_21BUUcYeQTxmzPM,5.0,10/24/2021 9:11,10/24/2021 9:21,0,37.38.107.55,75,594,0,10/31/2021 9:21,,,,,,,qr,EN,1,1,1,2,1,Computer engineering ,7,7,5,7,7,6,3,9,,,,,0.81,0.88,0.96,0.89,0.82,0.83,1,,,,,,,,,,,,,,,,,,,,,,,,,
R_1F9rc5Wn2rxEmoe,5.0,10/24/2021 9:07,10/24/2021 9:24,0,31.39.39.93,28,1008,0,10/31/2021 9:24,,,,,,,qr,EN,1,2,1,3,2,,3,4,,2,3,7,3,9,,,,,0.6,0.9,0.9,1.0,0.56,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3fUEkypHZELFaXM,5.0,10/24/2021 9:08,10/24/2021 9:26,0,78.154.211.228,23,1104,0,10/31/2021 9:26,,,,,,,qr,EN,1,1,1,1,3,Computer Engineering ,0,3,0,3,6,4,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_RtnNXCN2W9gZLKp,5.0,10/24/2021 9:27,10/24/2021 9:29,0,92.98.53.145,25,98,0,10/31/2021 9:29,,,,,,,qr,EN,1,2,1,1,1,Computer security,0,1,0,3,4,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3CN8Z1o1D69jphN,5.0,10/24/2021 9:17,10/24/2021 9:31,0,94.207.12.123,0,874,0,10/31/2021 9:31,,,,,,,qr,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1FnZ8bgM9Jar9Vr,5.0,10/24/2021 9:21,10/24/2021 9:50,0,50.60.140.53,4,1753,0,10/31/2021 9:50,,,,,,,anonymous,EN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3Gj3rcvKaUbYiH8,5.0,10/24/2021 9:13,10/24/2021 9:57,0,86.108.32.99,4,2654,0,10/31/2021 9:58,,,,,,,anonymous,EN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2Tz1jZMUW8ezwWS,5.0,10/24/2021 9:41,10/24/2021 9:58,0,109.177.149.128,4,1033,0,10/31/2021 9:58,,,,,,,qr,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2ZELnnK9GvH0rbQ,5.0,10/24/2021 17:06,10/24/2021 17:06,0,24.243.67.193,4,5,0,10/31/2021 17:06,,,,,,,qr,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3KZwKDj8J93mYf9,5.0,10/24/2021 17:06,10/24/2021 17:06,0,69.118.162.134,4,6,0,10/31/2021 17:06,,,,,,,qr,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_egM0MxWUqxtCVvb,5.0,10/24/2021 17:06,10/24/2021 17:06,0,216.230.40.122,4,9,0,10/31/2021 17:06,,,,,,,qr,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2f0vyrpc7V6TdrR,5.0,10/24/2021 17:06,10/24/2021 17:06,0,104.39.222.176,4,29,0,10/31/2021 17:06,,,,,,,qr,EN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2qg9YVV1haJZwvj,5.0,10/24/2021 17:06,10/24/2021 17:07,0,104.39.112.254,23,48,0,10/31/2021 17:07,,,,,,,qr,EN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_dbB0zku1pTGJb8Z,5.0,10/24/2021 17:06,10/24/2021 17:07,0,76.127.181.53,21,83,0,10/31/2021 17:07,,,,,,,qr,EN,1,2,1,4,4,Cybersecurity ,7,7,2,7,7,4,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1Q9oIi3J9zGQW1w,5.0,10/24/2021 17:06,10/24/2021 17:08,0,184.185.222.15,23,106,0,10/31/2021 17:08,,,,,,,qr,EN,1,2,1,1,3,Computer science ,1,4,2,5,0,5,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_RPivUBzMd01gIgh,5.0,10/24/2021 17:08,10/24/2021 17:09,0,129.21.62.160,4,8,0,10/31/2021 17:09,,,,,,,qr,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_22DPlPSsoeiOioG,5.0,10/24/2021 17:08,10/24/2021 17:09,0,191.96.227.49,4,7,0,10/31/2021 17:09,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2pYmV90G52ga3FC,5.0,10/24/2021 17:09,10/24/2021 17:10,0,138.247.103.91,4,18,0,10/31/2021 17:10,,,,,,,anonymous,EN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_dpzl48kjO1WSERH,5.0,10/24/2021 17:08,10/24/2021 17:10,0,172.58.171.50,23,91,0,10/31/2021 17:10,,,,,,,qr,EN,3,2,1,3,1,Cyber Operations,4,4,0,2,4,1,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_Xj6gNqAGqRuecF3,5.0,10/24/2021 17:08,10/24/2021 17:10,0,132.170.212.18,23,106,0,10/31/2021 17:10,,,,,,,qr,EN,1,1,1,1,3,Computer Science ,0,3,0,3,0,7,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3PcSmqYzVhiIzCr,5.0,10/24/2021 17:09,10/24/2021 17:11,0,149.149.2.211,25,127,0,10/31/2021 17:11,,,,,,,anonymous,EN,1,2,2,4,3,Computer Science,1,2,1,7,7,7,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3nVKxZyO5phDrzj,5.0,10/24/2021 17:09,10/24/2021 17:11,0,129.21.101.190,21,135,0,10/31/2021 17:11,,,,,,,qr,EN,1,4,13,4,4,Computing security,6,6,2,2,7,7,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2fkyxOgEnuDmw7w,5.0,10/24/2021 17:09,10/24/2021 17:12,0,47.39.130.54,32,163,0,10/31/2021 17:12,,,,,,,anonymous,EN,1,2,1,2,3,Cyber Security,3,4,1,2,2,7,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_PMwtCiDzGvYKYtb,5.0,10/24/2021 17:10,10/24/2021 17:12,0,69.245.204.250,25,109,0,10/31/2021 17:12,,,,,,,anonymous,EN,1,1,1,4,1,Cybersecurity ,1,2,1,4,7,7,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_xFrK8f7xk0BeJup,5.0,10/24/2021 17:10,10/24/2021 17:13,0,172.225.248.41,25,145,0,10/31/2021 17:13,,,,,,,anonymous,EN,1,2,1,3,1,Information Technology ,6,5,0,3,1,5,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_27vy9Uo93Hv5N15,5.0,10/24/2021 17:09,10/24/2021 17:13,0,98.178.168.54,23,227,0,10/31/2021 17:13,,,,,,,anonymous,EN,3,1,1,3,3,Computer Information System,2,1,,5,1,3,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2BhDujEJG0ZdAft,5.0,10/24/2021 17:11,10/24/2021 17:14,0,45.17.80.73,55,140,0,10/31/2021 17:14,,,,,,,qr,EN,1,4,13,2,3,CS,3,2,1,2,0,1,2,8,,,,,0.7,0.5,0.49,0.56,0.54,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3KpvirEwp96Iuem,5.0,10/24/2021 17:11,10/24/2021 17:15,0,72.230.226.152,23,237,0,10/31/2021 17:15,,,,,,,anonymous,EN,1,2,6,1,5,,7,7,7,3,,7,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3R3EX3BOZ37XKgY,5.0,10/24/2021 17:14,10/24/2021 17:15,0,24.161.36.239,21,93,0,10/31/2021 17:15,,,,,,,anonymous,EN,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3QK3CdHEdjmU0Re,5.0,10/24/2021 17:08,10/24/2021 17:16,0,99.140.63.148,74,449,0,10/31/2021 17:16,,,,,,,anonymous,EN,1,4,1,3,3,CS,7,3,1,3,5,5,3,10,,,,,0.39,0.36,0.27,0.28,0.42,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,
R_2xFS19a4WTknXdq,5.0,10/24/2021 17:16,10/24/2021 17:16,0,68.204.93.224,4,6,0,10/31/2021 17:16,,,,,,,anonymous,EN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3lzdjDlZTOixi4c,5.0,10/24/2021 17:15,10/24/2021 17:18,0,98.220.12.171,36,185,0,10/31/2021 17:18,,,,,,,anonymous,EN,1,2,1,3,1,cybersec,2,3,0,5,7,7,2,7,,,,,0.24,0.38,0.6,0.73,0.6,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
R_Urud7pcSYRy5eEN,5.0,10/24/2021 17:18,10/24/2021 17:20,0,71.58.91.91,79,85,0,10/31/2021 17:20,,,,,,,anonymous,EN,3,4,12,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2QWjIlKEDOGAZwA,5.0,10/24/2021 17:07,10/24/2021 17:20,0,108.207.10.214,36,772,0,10/31/2021 17:20,,,,,,,anonymous,EN,1,2,1,4,3,Cybersecurity,5,5,3,5,1,6,2,8,,,,,0.83,0.57,0.75,0.89,0.79,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3Oe1Zjasm3vLgvr,5.0,10/24/2021 17:08,10/24/2021 17:20,0,99.140.63.148,47,772,0,10/31/2021 17:20,,,,,,,qr,EN,1,2,1,3,3,Computer Science,5,4,1,3,6,4,2,8,,,,,0.4,0.8,0.7,0.6,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
R_b8Th9NNI4J3Ztuh,5.0,10/24/2021 17:08,10/24/2021 17:23,0,132.170.193.105,36,872,0,10/31/2021 17:23,,,,,,,qr,EN,1,4,3,1,3,Computer Science,7,4,,2,0,7,2,7,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2dQ28g2vhaPNcjo,5.0,10/24/2021 17:09,10/24/2021 17:28,0,72.179.173.2,23,1133,0,10/31/2021 17:28,,,,,,,anonymous,EN,1,2,1,4,1,Computer Science,7,4,3,4,0,7,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3QVjPoVRJ5zeCCb,5.0,10/24/2021 17:33,10/24/2021 17:39,0,128.227.127.200,51,357,0,10/31/2021 17:39,,,,,,,anonymous,EN,1,2,1,3,3,Computer Sicnece,7,4,0,0,3,4,1,5,,,,,0.5,1.0,0.6,0.39,0.86,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1FkY7jh79ynS3wD,5.0,10/24/2021 17:12,10/24/2021 17:56,0,134.204.43.237,51,2652,0,10/31/2021 17:56,,,,,,,anonymous,EN,1,2,1,4,3,Information Technology,7,3,1,2,7,4,1,6,,,,,0.41,0.14,0.63,0.64,0.74,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,
R_6JY6R7qxTOvScZX,5.0,10/24/2021 9:07,10/25/2021 11:21,0,89.102.207.173,47,94439,0,11/1/2021 11:21,,,,,,,anonymous,EN,1,2,1,4,4,Information security,2,3,2,5,2,4,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3NIdC72QA8H0BWp,5.0,11/14/2021 18:04,11/14/2021 18:10,0,136.36.161.33,100,383,1,11/14/2021 18:10,,,,,40.2584075927734375,-111.6591034,qr,EN,1,2,1,3,1,Cybersecurity ,7,3,0,2,7,7,3,9,,,,,0.45,0.65,0.85,0.56,1.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_3plrcc0LZ2lwbHb,5.0,11/14/2021 18:04,11/14/2021 18:11,0,107.139.75.190,100,418,1,11/14/2021 18:11,,,,,32.8466033935546875,-116.977005,qr,EN,1,2,2,3,3,Computer science ,,3,,2,2,1,1,6,,,,,0.27,0.17,0.53,0.17,0.61,0.18,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_2PyV2PhOZLIrxBa,5.0,11/14/2021 18:05,11/14/2021 18:12,0,47.36.122.82,100,446,1,11/14/2021 18:12,,,,,39.54730224609375,-119.795105,anonymous,EN,1,1,1,2,3,Computer Science and Engineering,0,0,0,5,1,0,1,6,,,,,0.0,0.2,0.01,0.01,0.01,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_CaGMJNwHA8MfF7j,5.0,11/14/2021 18:05,11/14/2021 18:13,0,66.219.236.173,100,433,1,11/14/2021 18:13,,,,,40.2584075927734375,-111.6591034,anonymous,EN,1,2,1,2,3,Cybersecurity,7,4,0,3,1,5,3,9,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_AapPDoh3hKOuKiJ,5.0,11/14/2021 18:04,11/14/2021 18:13,0,207.244.102.203,100,510,1,11/14/2021 18:13,,,,,38.749298095703125,-77.4917984,anonymous,EN,1,2,1,2,4,Information Security,7,4,,4,7,7,2,7,,,,,0.75,0.62,0.8,0.85,0.68,0.9,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_1hKXI3A9JrxLZzb,5.0,11/14/2021 18:03,11/14/2021 18:13,0,128.12.122.165,100,635,1,11/14/2021 18:13,,,,,37.423004150390625,-122.1638947,anonymous,EN,1,4,13,1,3,Computer Science,5,3,1,5,0,2,2,7,,,,,0.69,0.95,0.58,0.78,0.83,0.47,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_Umh4SnOnA2Cu037,5.0,11/14/2021 18:06,11/14/2021 18:14,0,68.99.107.115,100,469,1,11/14/2021 18:14,,,,,36.8881988525390625,-76.30020142,qr,EN,1,2,4,3,4,Cybersecurity,7,1,1,3,7,3,1,5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_2WNLtiS51sgiRcS,5.0,11/14/2021 18:05,11/14/2021 18:16,0,128.12.122.134,100,607,1,11/14/2021 18:16,,,,,37.423004150390625,-122.1638947,qr,EN,1,2,1,1,3,Computer science,6,4,0,3,0,1,3,10,,,,,0.6,0.9,0.9,0.6,0.9,0.9,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_3CItxuV13RFq0dZ,5.0,11/14/2021 18:05,11/14/2021 18:17,0,68.131.72.33,100,706,1,11/14/2021 18:17,,,,,36.837493896484375,-76.09760284,qr,EN,1,2,1,4,3,Cybersecurity,7,1,,4,3,6,3,10,,,,,0.5,0.8,0.5,0.0,,0.8,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_d5QWTx1n6couzo5,5.0,11/14/2021 18:06,11/14/2021 18:17,0,169.235.64.166,100,624,1,11/14/2021 18:17,,,,,33.9763946533203125,-117.3340988,anonymous,EN,1,2,1,1,1,Computer Science,3,2,,5,,3,2,8,,,,,0.41,0.9,0.63,0.3,0.77,0.79,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_2SDcQFVhXh5XY2i,5.0,11/14/2021 18:03,11/14/2021 18:18,0,206.21.152.249,100,912,1,11/14/2021 18:18,,,,,41.3704071044921875,-81.85870361,qr,EN,1,4,1,1,3,Computer Science,6,2,0,4,0,6,2,8,,,,,1.0,0.75,0.82,0.78,0.7,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_1otHJ7yOu6niOGe,5.0,11/14/2021 18:05,11/14/2021 18:19,0,66.253.183.211,100,809,1,11/14/2021 18:19,,,,,40.104705810546875,-88.20619965,anonymous,EN,1,1,1,1,3,Electrical Engineering and Math,7,,,3,,2,3,10,,,,,0.6,1.0,1.0,1.0,0.4,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_plXckG3yrQfRjLX,5.0,11/14/2021 18:15,11/14/2021 18:23,0,135.180.37.198,100,468,1,11/14/2021 18:23,,,,,37.7505950927734375,-122.4121017,anonymous,EN,1,2,3,4,2,Computer Science,3,5,0,2,6,5,3,10,,,,,0.76,0.88,0.92,0.84,0.91,0.94,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_1j8O5MIj9l6uvSE,5.0,11/14/2021 18:06,11/14/2021 18:24,0,204.62.51.186,100,1065,1,11/14/2021 18:24,,,,,39.39239501953125,-76.60800171,qr,EN,1,2,1,4,1,Cyber operations,4,4,1,5,7,4,,,,,,,0.2,0.88,0.87,0.07,0.6,0.96,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_1g5sDTFakK3Kh37,5.0,11/14/2021 18:04,11/14/2021 18:28,0,72.220.127.19,100,1476,1,11/14/2021 18:28,,,,,32.60650634765625,-117.0579987,qr,EN,1,2,1,1,3,Computer Science,0,3,0,1,0,0,2,8,,,,,0.32,0.8,0.71,0.91,0.34,0.81,2,,,,,,,,,,,,,,,,,,,,,,,,,
R_2tbx588nJmpYjHQ,5.0,11/14/2021 18:04,11/14/2021 18:04,0,68.131.72.33,4,8,0,11/21/2021 18:04,,,,,,,qr,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2Pvw9TvC87tDJsZ,5.0,11/14/2021 18:04,11/14/2021 18:04,0,91.196.220.141,4,7,0,11/21/2021 18:04,,,,,,,qr,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1msnD1rzVEafi2f,5.0,11/14/2021 18:04,11/14/2021 18:04,0,98.244.68.128,4,13,0,11/21/2021 18:05,,,,,,,qr,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2t4Kvv7VUjgINBw,5.0,11/14/2021 18:04,11/14/2021 18:05,0,172.56.17.20,23,77,0,11/21/2021 18:05,,,,,,,qr,EN,1,2,1,2,1,CS,2,4,1,3,2,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3KVeRzz4vRf8YUx,5.0,11/14/2021 18:04,11/14/2021 18:06,0,76.82.136.84,21,111,0,11/21/2021 18:06,,,,,,,anonymous,EN,1,2,1,1,3,Computer Science,,3,,4,0,7,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1eWX8zwMHL2dg1O,5.0,11/14/2021 18:04,11/14/2021 18:06,0,98.33.239.34,4,115,0,11/21/2021 18:06,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3LhXK9VtT7nZKo9,5.0,11/14/2021 18:04,11/14/2021 18:06,0,73.129.14.72,25,151,0,11/21/2021 18:06,,,,,,,qr,EN,1,2,1,3,4,Cybersecurity ,7,5,2,3,3,7,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_C8P8ve6KGhDp1Xr,5.0,11/14/2021 18:07,11/14/2021 18:07,0,104.182.140.23,4,39,0,11/21/2021 18:07,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2bHTumfntRuT3WW,5.0,11/14/2021 18:05,11/14/2021 18:08,0,8.35.161.43,51,183,0,11/21/2021 18:08,,,,,,,anonymous,EN,1,2,2,3,2,,7,3,0,1,1,5,3,10,,,,,0.75,1.0,1.0,0.75,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1PT9i37ZouXy6rA,5.0,11/14/2021 18:05,11/14/2021 18:09,0,76.168.107.124,28,193,0,11/21/2021 18:09,,,,,,,anonymous,EN,1,2,1,3,3,,4,7,1,2,0,7,3,10,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
R_23WsZ6wtUyFeBY5,5.0,11/14/2021 18:06,11/14/2021 18:09,0,128.12.122.205,36,167,0,11/21/2021 18:09,,,,,,,anonymous,EN,1,2,1,1,1,Computer Science,0,3,1,3,1,5,2,8,,,,,0.82,0.84,0.87,0.89,0.96,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2c2BrcE3VPPWu8w,5.0,11/14/2021 18:06,11/14/2021 18:10,0,72.65.55.64,25,240,0,11/21/2021 18:10,,,,,,,anonymous,EN,1,2,1,1,3,Computer Engineering/Political Science,3,3,1,4,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2rjBIUgEnGpmsJT,5.0,11/14/2021 18:05,11/14/2021 18:10,0,73.133.211.217,23,302,0,11/21/2021 18:10,,,,,,,anonymous,EN,1,2,1,3,3,"Computer Science, track in Cyber Operations",4,4,1,4,7,7,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_eP4b4rHVrBs8Grv,5.0,11/14/2021 18:09,11/14/2021 18:11,0,171.66.12.77,23,116,0,11/21/2021 18:11,,,,,,,anonymous,EN,1,1,1,2,1,Computer Science,3,2,1,3,2,3,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_6JeT2NY4I0a6OC5,5.0,11/14/2021 18:09,11/14/2021 18:11,0,172.119.104.95,36,111,0,11/21/2021 18:11,,,,,,,anonymous,EN,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1jE8awPTrQV7AOV,5.0,11/14/2021 18:04,11/14/2021 18:14,0,71.120.225.170,75,584,0,11/21/2021 18:14,,,,,,,qr,EN,1,2,1,4,1,Cybersecurity ,6,3,1,4,3,1,2,7,,,,,0.5,0.6,0.64,0.58,0.53,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
R_2aYar0sVAI1RtH2,5.0,11/14/2021 18:09,11/14/2021 18:15,0,72.199.46.240,51,398,0,11/21/2021 18:15,,,,,,,anonymous,EN,1,2,1,1,3,Computer Science,1,1,0,3,,6,3,10,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
